ProcessName,SubjectUserName,@timestamp,host,Hostname,EventID,SubjectLogonId,ProcessId,LogonType,TargetLogonId,WorkstationName,IpAddress,TargetUserName,PrivilegeList,CommandLine,ParentProcessName,NewProcessId
,SCRANTON$,2020-05-02T03:19:32.513Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e5,,,LOCAL SERVICE,,C:\windows\System32\svchost.exe -k LocalService -p -s netprofm,C:\Windows\System32\services.exe,0x928
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:19:32.527Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:19:32.527Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:19:32.533Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s AudioEndpointBuilder,C:\Windows\System32\services.exe,0x97c
,SCRANTON$,2020-05-02T03:19:32.540Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e5,,,LOCAL SERVICE,,C:\windows\system32\svchost.exe -k LocalService -p -s FontCache,C:\Windows\System32\services.exe,0x988
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:19:32.553Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:19:32.554Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:19:34.133Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\System32\svchost.exe -k netsvcs -p -s SessionEnv,C:\Windows\System32\services.exe,0x9f0
,SCRANTON$,2020-05-02T03:19:34.139Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e5,,,LOCAL SERVICE,,C:\windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p,C:\Windows\System32\services.exe,0xa08
,SCRANTON$,2020-05-02T03:19:34.147Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x498,,0x0,,,-,,C:\windows\System32\dsregcmd.exe $(Arg0) $(Arg1) $(Arg2),C:\Windows\System32\svchost.exe,0xa18
,SCRANTON$,2020-05-02T03:19:34.215Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e5,,,LOCAL SERVICE,,C:\windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p,C:\Windows\System32\services.exe,0xacc
,SCRANTON$,2020-05-02T03:19:34.216Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e5,,,LOCAL SERVICE,,C:\windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p,C:\Windows\System32\services.exe,0xad4
,SCRANTON$,2020-05-02T03:19:34.219Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e5,,,LOCAL SERVICE,,C:\windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s WinHttpAutoProxySvc,C:\Windows\System32\services.exe,0xae4
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:19:34.222Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:19:34.223Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:19:34.224Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\system32\svchost.exe -k netsvcs -p -s Winmgmt,C:\Windows\System32\services.exe,0xb18
,SCRANTON$,2020-05-02T03:19:34.231Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x498,,0x0,,,-,,C:\windows\system32\wermgr.exe -upload,C:\Windows\System32\svchost.exe,0xb4c
,SCRANTON$,2020-05-02T03:19:34.238Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e5,,,LOCAL SERVICE,,C:\windows\system32\svchost.exe -k LocalService -p,C:\Windows\System32\services.exe,0xb60
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:19:34.241Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:19:34.242Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:19:34.243Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\System32\svchost.exe -k netsvcs -p -s ShellHWDetection,C:\Windows\System32\services.exe,0xb74
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:19:34.245Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:19:34.246Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:19:34.249Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\System32\svchost.exe -k NetSvcs -p -s iphlpsvc,C:\Windows\System32\services.exe,0xba8
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:19:34.252Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:19:34.252Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:19:34.253Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\System32\svchost.exe -k NetSvcs -p -s NcaSvc,C:\Windows\System32\services.exe,0x820
,SCRANTON$,2020-05-02T03:19:34.260Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x498,,0x0,,,-,,C:\windows\system32\dxgiadaptercache.exe,C:\Windows\System32\svchost.exe,0xc14
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:19:34.260Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:19:34.262Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:19:34.266Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\System32\spoolsv.exe,C:\Windows\System32\services.exe,0xc1c
C:\Windows\System32\svchost.exe,SCRANTON$,2020-05-02T03:19:34.267Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x820,,,,,,,,,
,SCRANTON$,2020-05-02T03:19:34.324Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,"""C:\Packages\Plugins\Microsoft.Azure.NetworkWatcher.NetworkWatcherAgentWindows\1.4.1421.1\NetworkWatcherAgent\NetworkWatcherAgent.exe"" /service",C:\Windows\System32\services.exe,0xc6c
,SCRANTON$,2020-05-02T03:19:34.331Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e4,,,SCRANTON$,,C:\windows\system32\svchost.exe -k NetworkService -p -s CryptSvc,C:\Windows\System32\services.exe,0xc78
,SCRANTON$,2020-05-02T03:19:34.339Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x498,,0x0,,,-,,C:\windows\system32\ClipRenew.exe -e,C:\Windows\System32\svchost.exe,0xc8c
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:19:34.340Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:19:34.341Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:19:34.345Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\System32\svchost.exe -k utcsvc -p,C:\Windows\System32\services.exe,0xc94
,SCRANTON$,2020-05-02T03:19:34.364Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e5,,,LOCAL SERVICE,,C:\windows\System32\svchost.exe -k LocalServiceNoNetwork -p -s DPS,C:\Windows\System32\services.exe,0xcb4
,SCRANTON$,2020-05-02T03:19:35.379Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\Windows\System32\javamtsup.exe,C:\Windows\System32\services.exe,0xce0
,SCRANTON$,2020-05-02T03:19:35.403Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\WindowsAzure\Packages\WaAppAgent.exe,C:\Windows\System32\services.exe,0xd20
,SCRANTON$,2020-05-02T03:19:35.405Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\Sysmon.exe,C:\Windows\System32\services.exe,0xd28
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:19:35.417Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:19:35.419Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:19:35.426Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\system32\svchost.exe -k netsvcs -p -s LanmanServer,C:\Windows\System32\services.exe,0xd38
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:19:35.431Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:19:35.433Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:19:35.436Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TrkWks,C:\Windows\System32\services.exe,0xd64
,SCRANTON$,2020-05-02T03:19:35.441Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e5,,,LOCAL SERVICE,,C:\windows\system32\svchost.exe -k LocalService -s W32Time,C:\Windows\System32\services.exe,0xd6c
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:19:35.444Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:19:35.446Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:19:35.458Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,"""C:\WindowsAzure\Packages\GuestAgent\WindowsAzureGuestAgent.exe""",C:\Windows\System32\services.exe,0xd8c
,SCRANTON$,2020-05-02T03:19:35.470Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\WindowsAzure\WindowsAzureNetAgent_1.0.0.143\WindowsAzureNetAgent\WindowsAzureNetAgent.exe,C:\Windows\System32\services.exe,0xd98
,SCRANTON$,2020-05-02T03:19:35.470Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e4,,,SCRANTON$,,C:\windows\System32\svchost.exe -k NetworkService -p -s WinRM,C:\Windows\System32\services.exe,0xda0
,SCRANTON$,2020-05-02T03:19:35.471Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,"""C:\WindowsAzure\Packages\Telemetry\WindowsAzureTelemetryService.exe""",C:\Windows\System32\services.exe,0xda8
,SCRANTON$,2020-05-02T03:19:35.471Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,"""C:\Program Files\Windows Defender\MsMpEng.exe""",C:\Windows\System32\services.exe,0xdb4
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:19:35.478Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:19:35.479Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:19:35.484Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\system32\svchost.exe -k netsvcs -p -s WpnService,C:\Windows\System32\services.exe,0xdc8
,SCRANTON$,2020-05-02T03:19:35.496Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xce0,,0x0,,,-,,rundll32.exe,C:\Windows\System32\javamtsup.exe,0xe00
C:\Windows\System32\javamtsup.exe,SCRANTON$,2020-05-02T03:19:35.517Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0xce0,,,,,,,,,
,SCRANTON$,2020-05-02T03:19:35.534Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e5,,,LOCAL SERVICE,,C:\windows\System32\svchost.exe -k LocalService -p -s WdiServiceHost,C:\Windows\System32\services.exe,0xe9c
-,-,2020-05-02T03:19:35.555Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61d5dc,-,10.0.1.4,SCRANTON$,,,,
-,-,2020-05-02T03:19:35.558Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61e56b,-,10.0.1.4,SCRANTON$,,,,
,SCRANTON$,2020-05-02T03:19:35.582Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xd20,,0x0,,,-,,"""wevtutil.exe"" um C:\WindowsAzure\Packages\GuestAgent\AzureEvents.man",C:\WindowsAzure\Packages\WaAppAgent.exe,0xf8c
,SCRANTON$,2020-05-02T03:19:36.611Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xf8c,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\wevtutil.exe,0x9d0
,SCRANTON$,2020-05-02T03:19:37.795Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x2cba5,,,,,,,"SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
-,-,2020-05-02T03:19:37.795Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x0,0x0,3,0x2cba5,-,::1,SCRANTON$,,,,
,SCRANTON$,2020-05-02T03:19:53.181Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xa18,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\dsregcmd.exe,0xd58
,SCRANTON$,2020-05-02T03:19:53.186Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xc6c,,0x0,,,-,,"C:\windows\system32\netsh.exe trace start capture=yes traceFile=""C:\windows\TEMP\E7116ECA-DFE6-43C7-8FA8-8D3AC5AA8726\B91E06C5-1C7C-4830-9A76-74FA211560A7.etl""",C:\Packages\Plugins\Microsoft.Azure.NetworkWatcher.NetworkWatcherAgentWindows\1.4.1421.1\NetworkWatcherAgent\NetworkWatcherAgent.exe,0xe14
,SCRANTON$,2020-05-02T03:19:53.186Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xe14,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\netsh.exe,0xf24
,SCRANTON$,2020-05-02T03:20:00.670Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xd98,,0x0,,,-,, -log C:\WindowsAzure\Logs\,C:\WindowsAzure\WindowsAzureNetAgent_1.0.0.143\WindowsAzureNetAgent\WindowsAzureNetAgent.exe,0x1028
,SCRANTON$,2020-05-02T03:20:00.670Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x1028,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\WindowsAzure\WindowsAzureNetAgent_1.0.0.143\WindowsAzureNetAgent\Plugins\VFPlugin\Code\VFPlugin.exe,0x1044
,SCRANTON$,2020-05-02T03:20:00.671Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x3b0,,0x0,,,-,,C:\windows\system32\wbem\unsecapp.exe -Embedding,C:\Windows\System32\svchost.exe,0x1054
,SCRANTON$,2020-05-02T03:20:00.672Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x3b0,,0x3e4,,,SCRANTON$,,C:\windows\system32\wbem\wmiprvse.exe -secured -Embedding,C:\Windows\System32\svchost.exe,0x1098
,SCRANTON$,2020-05-02T03:20:00.678Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3c45c,,,,,,,"SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
-,-,2020-05-02T03:20:00.678Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x0,0x0,3,0x3c45c,-,::1,SCRANTON$,,,,
,SCRANTON$,2020-05-02T03:20:15.323Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x1488,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\sc.exe,0x1490
C:\Windows\System32\sc.exe,SCRANTON$,2020-05-02T03:20:15.323Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1488,,,,,,,,,
C:\Windows\System32\conhost.exe,SCRANTON$,2020-05-02T03:20:15.323Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1490,,,,,,,,,
,SCRANTON$,2020-05-02T03:20:16.060Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xd20,,0x0,,,-,,"""ipconfig.exe"" /all",C:\WindowsAzure\Packages\WaAppAgent.exe,0x14bc
,SCRANTON$,2020-05-02T03:20:16.060Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x14bc,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\ipconfig.exe,0x14c8
,SCRANTON$,2020-05-02T03:20:16.060Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xd8c,,0x0,,,-,,"""FindVolume\FindVolume.exe"" /path \device\Harddisk1\Partition1",C:\WindowsAzure\Packages\GuestAgent\WindowsAzureGuestAgent.exe,0x14ec
,SCRANTON$,2020-05-02T03:20:16.060Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x14ec,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\WindowsAzure\Packages\GuestAgent\FindVolume\FindVolume.exe,0x14f4
C:\WindowsAzure\Packages\GuestAgent\FindVolume\FindVolume.exe,SCRANTON$,2020-05-02T03:20:16.060Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x14ec,,,,,,,,,
C:\Windows\System32\conhost.exe,SCRANTON$,2020-05-02T03:20:16.060Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x14f4,,,,,,,,,
-,-,2020-05-02T03:20:16.449Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61ea58,-,10.0.1.4,SCRANTON$,,,,
C:\Windows\System32\wbem\WmiApSrv.exe,SCRANTON$,2020-05-02T03:20:16.751Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1460,,,,,,,,,
C:\Windows\System32\ipconfig.exe,SCRANTON$,2020-05-02T03:20:16.751Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x14bc,,,,,,,,,
,SCRANTON$,2020-05-02T03:20:16.751Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xd20,,0x0,,,-,,"""route.exe"" print",C:\WindowsAzure\Packages\WaAppAgent.exe,0x1548
C:\Windows\System32\conhost.exe,SCRANTON$,2020-05-02T03:20:16.751Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x14c8,,,,,,,,,
,SCRANTON$,2020-05-02T03:20:16.770Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x1548,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\ROUTE.EXE,0x1554
-,-,2020-05-02T03:20:17.097Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61f0ff,-,10.0.1.4,SCRANTON$,,,,
-,-,2020-05-02T03:20:17.097Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61f118,-,10.0.1.4,SCRANTON$,,,,
C:\Windows\System32\ROUTE.EXE,SCRANTON$,2020-05-02T03:20:17.805Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1548,,,,,,,,,
,SCRANTON$,2020-05-02T03:20:17.805Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xd20,,0x0,,,-,,"""arp.exe"" /a",C:\WindowsAzure\Packages\WaAppAgent.exe,0x157c
C:\Windows\System32\conhost.exe,SCRANTON$,2020-05-02T03:20:17.805Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1554,,,,,,,,,
